ts,idx,run,depth,label,ctk,ctv,gpu_util_pct,mem_used_mib,mem_total_mib,temp_c,power_w
2026-05-10T00:09:33-03:00,25,3,196608,192K,q8_0,q8_0,0, 66, 24564, 60, 49.26
2026-05-10T00:09:39-03:00,25,3,196608,192K,q8_0,q8_0,11, 16432, 24564, 60, 76.26
2026-05-10T00:09:44-03:00,25,3,196608,192K,q8_0,q8_0,100, 23846, 24564, 74, 446.89
2026-05-10T00:09:49-03:00,25,3,196608,192K,q8_0,q8_0,100, 23900, 24564, 74, 448.66
2026-05-10T00:09:54-03:00,25,3,196608,192K,q8_0,q8_0,100, 23948, 24564, 75, 448.31
2026-05-10T00:10:00-03:00,25,3,196608,192K,q8_0,q8_0,99, 23992, 24564, 76, 449.55
2026-05-10T00:10:05-03:00,25,3,196608,192K,q8_0,q8_0,100, 24034, 24564, 77, 446.72
2026-05-10T00:10:10-03:00,25,3,196608,192K,q8_0,q8_0,99, 24072, 24564, 73, 448.41
2026-05-10T00:10:16-03:00,25,3,196608,192K,q8_0,q8_0,100, 24108, 24564, 77, 446.73
2026-05-10T00:10:21-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 71, 241.54
2026-05-10T00:10:26-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 70, 191.51
2026-05-10T00:10:31-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 68, 170.32
2026-05-10T00:10:37-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 63, 162.60
2026-05-10T00:10:42-03:00,25,3,196608,192K,q8_0,q8_0,99, 24122, 24564, 61, 154.66
2026-05-10T00:10:47-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 60, 147.88
2026-05-10T00:10:52-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 64, 147.29
2026-05-10T00:10:58-03:00,25,3,196608,192K,q8_0,q8_0,99, 24122, 24564, 59, 141.30
2026-05-10T00:11:03-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 59, 136.63
2026-05-10T00:11:08-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 58, 133.97
2026-05-10T00:11:13-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 58, 133.18
2026-05-10T00:11:19-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 57, 133.23
2026-05-10T00:11:24-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 63, 133.09
2026-05-10T00:11:29-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 57, 132.61
2026-05-10T00:11:34-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 62, 127.20
2026-05-10T00:11:40-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 56, 127.08
2026-05-10T00:11:45-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 61, 126.88
2026-05-10T00:11:50-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 59, 126.63
2026-05-10T00:11:55-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 56, 131.90
2026-05-10T00:12:01-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 126.42
2026-05-10T00:12:06-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 126.03
2026-05-10T00:12:11-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 125.84
2026-05-10T00:12:16-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 125.26
2026-05-10T00:12:22-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 125.13
2026-05-10T00:12:27-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 124.76
2026-05-10T00:12:32-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 119.03
