ts,idx,run,depth,label,ctk,ctv,gpu_util_pct,mem_used_mib,mem_total_mib,temp_c,power_w
2026-05-09T23:26:24-03:00,5,1,163840,160K,q8_0,turbo4,0, 66, 24564, 60, 72.78
2026-05-09T23:26:29-03:00,5,1,163840,160K,q8_0,turbo4,11, 16432, 24564, 59, 75.39
2026-05-09T23:26:35-03:00,5,1,163840,160K,q8_0,turbo4,100, 21300, 24564, 73, 447.70
2026-05-09T23:26:40-03:00,5,1,163840,160K,q8_0,turbo4,99, 21352, 24564, 74, 448.57
2026-05-09T23:26:45-03:00,5,1,163840,160K,q8_0,turbo4,100, 21402, 24564, 75, 448.45
2026-05-09T23:26:51-03:00,5,1,163840,160K,q8_0,turbo4,100, 21446, 24564, 75, 448.15
2026-05-09T23:26:56-03:00,5,1,163840,160K,q8_0,turbo4,100, 21486, 24564, 75, 446.33
2026-05-09T23:27:01-03:00,5,1,163840,160K,q8_0,turbo4,99, 21526, 24564, 76, 448.22
2026-05-09T23:27:06-03:00,5,1,163840,160K,q8_0,turbo4,100, 21562, 24564, 76, 448.62
2026-05-09T23:27:12-03:00,5,1,163840,160K,q8_0,turbo4,100, 21596, 24564, 76, 450.00
2026-05-09T23:27:17-03:00,5,1,163840,160K,q8_0,turbo4,100, 21628, 24564, 76, 446.01
2026-05-09T23:27:22-03:00,5,1,163840,160K,q8_0,turbo4,100, 21660, 24564, 76, 447.68
2026-05-09T23:27:27-03:00,5,1,163840,160K,q8_0,turbo4,100, 21690, 24564, 76, 448.95
2026-05-09T23:27:33-03:00,5,1,163840,160K,q8_0,turbo4,100, 21720, 24564, 77, 447.43
2026-05-09T23:27:38-03:00,5,1,163840,160K,q8_0,turbo4,100, 21748, 24564, 77, 447.46
2026-05-09T23:27:43-03:00,5,1,163840,160K,q8_0,turbo4,100, 21776, 24564, 77, 447.26
2026-05-09T23:27:48-03:00,5,1,163840,160K,q8_0,turbo4,100, 21802, 24564, 77, 442.75
2026-05-09T23:27:54-03:00,5,1,163840,160K,q8_0,turbo4,100, 21828, 24564, 77, 447.81
2026-05-09T23:27:59-03:00,5,1,163840,160K,q8_0,turbo4,100, 21854, 24564, 77, 449.57
2026-05-09T23:28:04-03:00,5,1,163840,160K,q8_0,turbo4,100, 21878, 24564, 77, 449.12
2026-05-09T23:28:09-03:00,5,1,163840,160K,q8_0,turbo4,0, 21900, 24564, 66, 408.67
